rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart,img_link
41,NA,George Michael,Praying For Time,NA,NA,NA,NA,NA,NA,george-michael-53x53.jpg
42,23,Heart,I Didn't Want To Need You,29,11,NA,NA,NA,NA,heart-2lh-53x53.jpg
43,43,Lisa Stansfield,This Is The Right Time ,50,3,NA,NA,NA,NA,lisa-stansfield-yvw-53x53.jpg
44,35,The West Coast Rap All-Stars,We're All In the Same Gang,37,11,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
45,45,Kid Frost,La Raza,45,9,NA,NA,NA,NA,kid-frost-tc5-53x53.jpg
46,46,James Ingram,I Don't Have The Heart,54,5,NA,NA,NA,NA,james-ingram-t1a-53x53.jpg
47,1, Glenn Medeiros Featuring Bobby Brown,She Ain't Worth It,31,16,NA,NA,NA,NA,glenn-medeiros-jqh-53x53.jpg
48,48,Pebbles,Giving You The Benefit,58,3,NA,NA,NA,NA,pebbles-xsh-53x53.jpg
49,49,The Boys,Crazy,61,2,NA,NA,NA,NA,the-boys-xqd-53x53.jpg
50,48,Don Henley,How Bad Do You Want It?,48,9,NA,NA,NA,NA,don-henley-53x53.jpg
51,51,"Glenn Medeiros Featuring Ray Parker, Jr.",All I'm Missing Is You,63,3,NA,NA,NA,NA,glenn-medeiros-m28-53x53.jpg
52,52,Jude Cole,Time For Letting Go,57,5,NA,NA,NA,NA,jude-cole-axa-53x53.jpg
53,53,Doc Box & B. Fresh,Slow Love,56,7,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
54,54,Winger,Can't Get Enuff,60,6,NA,NA,NA,NA,winger-w6j-53x53.jpg
55,55,Breathe,Say A Prayer,75,2,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
56,56,The Righteous Brothers,Unchained Melody,78,2,NA,NA,NA,NA,the-righteous-brothers-bit-53x53.jpg
57,44,Gloria Estefan,Cuts Both Ways,53,10,NA,NA,NA,NA,gloria-estefan-53x53.jpg
58,6,Tyler Collins ,Girls Nite Out,39,19,NA,NA,NA,NA,tyler-collins-eo1-53x53.jpg
59,59,The Whispers,Innocent,64,5,NA,NA,NA,NA,the-whispers-84q-53x53.jpg
60,47,Troop,All I Do Is Think Of You,49,9,NA,NA,NA,NA,troop-vpz-53x53.jpg
61,61,Slaughter,Fly To the Angels,80,3,NA,NA,NA,NA,slaughter-53x53.jpg
62,62,Vixen,How Much Love,69,4,NA,NA,NA,NA,vixen-16q-53x53.jpg
63,63,Michael Bolton,Georgia On My Mind,72,2,NA,NA,NA,NA,michael-bolton-53x53.jpg
64,7,Michael Bolton,When I'm Back On My Feet Again,44,15,NA,NA,NA,NA,michael-bolton-53x53.jpg
65,52, St. Paul,Stranger To Love,52,9,NA,NA,NA,NA,st-paul-1pu-53x53.jpg
66,8,Depeche Mode,Enjoy The Silence,51,21,NA,NA,NA,NA,depeche-mode-53x53.jpg
67,1,Madonna,Vogue,59,21,NA,NA,NA,NA,madonna-53x53.jpg
68,NA,Tony Toni Tone,Feels Good,NA,NA,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
69,30,Babyface,My Kinda Girl,47,12,NA,NA,NA,NA,babyface-qq8-53x53.jpg
70,70,TKA,I Won't Give Up On You,71,4,NA,NA,NA,NA,tka-2mq-53x53.jpg
71,71,Favorite Angel,Only Women Bleed,73,4,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
72,72,George LaMond,Look Into My Eyes,84,3,NA,NA,NA,NA,george-lamond-wkd-53x53.jpg
73,72,The Party,Summer Vacation,74,7,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
74,74,En Vogue,Lies,82,2,NA,NA,NA,NA,en-vogue-ps1-53x53.jpg
75,75,Louie Louie,I Wanna Get Back With You,86,3,NA,NA,NA,NA,louie-louie-a0d-53x53.jpg
76,1,Roxette,"It Must Have Been Love (From ""Pretty Woman"")",55,22,NA,NA,NA,NA,roxette-cd8-53x53.jpg
77,44,Anita Baker,Talk To Me,67,11,NA,NA,NA,NA,anita-baker-4eh-53x53.jpg
78,19,Motley Crue ,Don't Go Away Mad (Just Go Away),62,14,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
79,79,Concrete Blonde,Joey,89,3,NA,NA,NA,NA,concrete-blonde-91p-53x53.jpg
80,80,Gene Loves Jezebel,Jealous,88,3,NA,NA,NA,NA,gene-loves-jezebel-ddx-53x53.jpg
81,1,New Kids On The Block,Step By Step,66,15,NA,NA,NA,NA,new-kids-on-the-block-53x53.jpg
82,82,Sydney Youngblood,I'd Rather Go Blind,96,2,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
83,10,Madonna,Hanky Panky,68,10,NA,NA,NA,NA,madonna-53x53.jpg
84,4,Taylor Dayne,I'll Be Your Shelter,70,18,NA,NA,NA,NA,taylor-dayne-j3h-53x53.jpg
85,NA,Duran Duran,Violence Of Summer (Love's Taking Over),NA,NA,NA,NA,NA,NA,duran-duran-53x53.jpg
86,54,Seiko & Donnie Wahlberg,The Right Combination,90,12,NA,NA,NA,NA,seiko-pgz-53x53.jpg
87,87,Tricia Leigh Fisher, Empty Beach,93,2,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
88,81,Tiana,First True Love,81,8,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
89,77,Billy Joel,That's Not Her Style,77,5,NA,NA,NA,NA,billy-joel-wt1-53x53.jpg
90,90,Beats International,Won't Talk About It,98,2,NA,NA,NA,NA,beats-international-jrf-53x53.jpg
91,NA,Candyman,Knockin' Boots,NA,NA,NA,NA,NA,NA,candyman-b0u-53x53.jpg
92,NA,Cynthia & Johnny O, Dream Boy/Dream Girl,NA,NA,NA,NA,NA,NA,cynthia-0u5-53x53.jpg
93,NA,Ms. Adventures,Undeniable,NA,NA,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
94,25,George LaMond,Bad Of The Heart,83,17,NA,NA,NA,NA,george-lamond-wkd-53x53.jpg
95,4,Phil Collins,Do You Remember?,79,19,NA,NA,NA,NA,phil-collins-53x53.jpg
96,3,Bell Biv DeVoe,Poison,65,22,NA,NA,NA,NA,bell-biv-devoe-221-53x53.jpg
97,NA,Tyler Collins,Second Chance,NA,NA,NA,NA,NA,NA,tyler-collins-eo1-53x53.jpg
98,63,Calloway,All The Way,76,7,NA,NA,NA,NA,calloway-4yt-53x53.jpg
99,1,Wilson Phillips,Hold On,85,25,NA,NA,NA,NA,wilson-phillips-531-53x53.jpg
100,33,L.A. Guns,The Ballad Of Jayne,91,22,NA,NA,NA,NA,la-guns-3yt-53x53.jpg
